6768df4620 10year_startup_tip_1000
288296c0cf tft_item_description_hextechchestguard
348b9b53a4 tft_item_description_hextechgunblade
67e93b33ca tft_item_description_hush
4b3014607c tft_item_description_infernohex
4c0a79ea59 tft_item_description_infinityedge
6a2be856cb tft_item_description_ionicspark
295406107b tft_item_description_isyordle
77c9c25d7b tft_item_description_jammedslot
3123acd282 tft_item_description_knightsvow
04c7d6a8bf tft_item_description_lichbane
477afadf31 tft_item_description_locketoftheironsolari
1cc17be4f8 tft_item_description_ludensecho
0ae4572131 tft_item_description_madredsbloodrazor
6427e408f9 tft_item_description_magicdust
2ac4663287 tft_item_description_mercurial
4e96270504 tft_item_description_moonflairspellblade
74208fbf20 tft_item_description_morellonomicon
54ffe64335 tft_item_description_mountainhexbuff
0c21d01e08 tft_item_description_needlesslylargerod
25b6d2bcc8 tft_item_description_negatroncloak
428b6520c3 tft_item_description_oceanhexbuff
53153f5d47 tft_item_description_phantomdancer
2a5bfb1893 tft_item_description_powergauntlet
249c614353 tft_item_description_rabadonsdeathcap
47e2b0d058 tft_item_description_rapidfirecannon
2caa86cb00 tft_item_description_recurvebow
26b34cec2e tft_item_description_redbuff
20b332de47 tft_item_description_redemption
70fce6b395 tft_item_description_runaanshurricane
5fd9a9aaac tft_item_description_seraphsembrace
585c9a31e5 tft_item_description_spearofshojin
3b8e604793 tft_item_description_spellthiefsedge
1e192ea837 tft_item_description_statikkshiv
698f489fa5 tft_item_description_steelsphere
0aa77f840a tft_item_description_steraksgage
6e09fc252e tft_item_description_swordbreaker
0d39a4b78f tft_item_description_swordofthedivine
6a569a8442 tft_item_description_swordofthedivine2
67c9e7bc29 tft_item_description_tearofthegoddess
77bda6706e tft_item_description_thornmail
5eecd8f56b tft_item_description_titanichydra
7cc04a65a7 tft_item_description_unstableconcoction
6f3d3bd6de tft_item_description_voidstaff
49d7b0f92c tft_item_description_wardensmail
71854c4c97 tft_item_description_warmogsarmor
6461c8dca2 tft_item_description_windhexbuff
237396d467 tft_item_description_witsend
3bba4464cb tft_item_description_youmuusghostblade
5c419015ce tft_item_description_yuumi
75251fe546 tft_item_description_zekesherald
2409081ba6 tft_item_description_zephyr
1aec61e0c0 tft_item_name_bfsword
1daaf8da3f tft_item_name_bladeoftheruinedking
296cd0e174 tft_item_name_bloodthirster
104f3289d6 tft_item_name_brawlersglove
1a1fc9cdcf tft_item_name_chainvest
510406984d tft_item_name_cloakofagility
07d76c7a4a tft_item_name_cursedblade
7fa6cd433b tft_item_name_darkin
5a15a458d4 tft_item_name_deathblade
658ca21101 tft_item_name_deathblade2
7d21f0c11c tft_item_name_deathblade3
54ecad6e03 tft_item_name_dragonsclaw
5bd183f90b tft_item_name_essencereaver
0b3456baa8 tft_item_name_forceofnature
1089912d14 tft_item_name_fracturedmirror
6d75621a9b tft_item_name_fracturedmirroremptyslot
12ebc39613 tft_item_name_frozenfist
25ea532a81 tft_item_name_frozenheart
43edbde033 tft_item_name_frozenmallet
00a49cbef5 tft_item_name_giantsbelt
1d731222b7 tft_item_name_guardianangel
2bc85b91b1 tft_item_name_guinsoosrageblade
5cf10e200b tft_item_name_handofjustice
5fc0d42570 tft_item_name_hextechchestguard
1165111d6f tft_item_name_hextechgunblade
7e69f130b4 tft_item_name_hush
34fbd200f1 tft_item_name_infernohexbuff
7a6427dfe7 tft_item_name_infinityedge
2a9e129d8a tft_item_name_ionicspark
6305429994 tft_item_name_isyordle
1453536c00 tft_item_name_jammedslot
1fb7cba359 tft_item_name_knightsvow
1ba1062b2a tft_item_name_lichbane
336d92c812 tft_item_name_locketoftheironsolari
784492caa3 tft_item_name_ludensecho
6063b6281f tft_item_name_madredsbloodrazor
5c3ae131f1 tft_item_name_magicdust
45ce2868c0 tft_item_name_mercurial
46e06624d9 tft_item_name_mittens
52b472854a tft_item_name_moonflairspellblade
0a5d4d7cbb tft_item_name_morellonomicon
491618cc58 tft_item_name_mountainhexbuff
26cbddfccc tft_item_name_needlesslylargerod
2a1cdd0b0b tft_item_name_oceanhexbuff
353eba6700 tft_item_name_phantomdancer
2f52693bbe tft_item_name_powergauntlet
61ef2b7089 tft_item_name_rabadonsdeathcap
4d4853cfa5 tft_item_name_rapidfirecannon
7bfa10e8eb tft_item_name_recurvebow
7d061102b3 tft_item_name_redbuff
0ed115dd94 tft_item_name_redemption
361d629005 tft_item_name_runaanshurricane
30adc81117 tft_item_name_seraphsembrace
67a3b58026 tft_item_name_spearofshojin
1178dc153d tft_item_name_spellthiefsedge
1e10b51b7c tft_item_name_statikkshiv
2b5f6d7ddc tft_item_name_steelsphere
75b2370f1b tft_item_name_steraksgage
452d7539a6 tft_item_name_swordbreaker
3cdb89c4ab tft_item_name_swordofthedivine
37ec32cd0c tft_item_name_swordofthedivine2
685c1c4d5e tft_item_name_tearofthegoddess
417d6e85e3 tft_item_name_thiefsgloves
64ed652870 tft_item_name_thornmail
750e94a156 tft_item_name_titanichydra
39e1647462 tft_item_name_unstableconcoction
2be6c9364a tft_item_name_voidstaff
4902c5dd53 tft_item_name_wardensmail
1b876b7c72 tft_item_name_warmogsarmor
43598c1e3c tft_item_name_windhexbuff
64fdc9ae0a tft_item_name_witsend
2f969722b6 tft_item_name_youmuusghostblade
21d20cfede tft_item_name_yuumi
01b5f6b9a3 tft_item_name_zekesherald
323c4de342 tft_item_name_zephyr
724fa0aea8 tft_itemslot_generic_text
611ab30391 tft_loading_screen_tip_1
18db11bdad tft_loading_screen_tip_10
038df44494 tft_loading_screen_tip_11
555e74faa2 tft_loading_screen_tip_12
2af5ef722a tft_loading_screen_tip_13
05814f72d6 tft_loading_screen_tip_14
1478207808 tft_loading_screen_tip_15
2268ee1447 tft_loading_screen_tip_16
6111a7dae8 tft_loading_screen_tip_17
55312093b3 tft_loading_screen_tip_18
171e588c46 tft_loading_screen_tip_19
41a09ec5ee tft_loading_screen_tip_2
75ab57783a tft_loading_screen_tip_20
79863c6b5a tft_loading_screen_tip_21
69bbed6181 tft_loading_screen_tip_22
68dcf0bf89 tft_loading_screen_tip_23
7b397a6e25 tft_loading_screen_tip_24
2831fef68d tft_loading_screen_tip_25
76e6a61510 tft_loading_screen_tip_26
7055c7e2a0 tft_loading_screen_tip_27
7a16bde428 tft_loading_screen_tip_28
3976fb1a02 tft_loading_screen_tip_3
1d71558f6e tft_loading_screen_tip_4
037941e713 tft_loading_screen_tip_5
233fe13167 tft_loading_screen_tip_6
422fc3d64e tft_loading_screen_tip_7
542bf12e2a tft_loading_screen_tip_8
07cb6bbc7f tft_loading_screen_tip_9
4c4fe0d55a tft_loss_streak_line
22efaebb49 tft_loss_streak_tooltip_body
467e6691be tft_loss_streak_tooltip_title
7c613fc301 tft_mapskin_1_name
19e23cb638 tft_mapskin_2_name
16f9c12c88 tft_mapskin_3_name
4e759b6eee tft_mapskin_4_name
0007d06644 tft_mapskin_base_name
4981cf1a8b tft_mapskin_base_rift_alternate_name
4a21c7cf63 tft_mapskin_based_name
4887e3da6d tft_mapskin_basee_name
3e8c6fe944 tft_mapskin_basef_name
1780f41886 tft_mapskin_cloud_name
3a78d44bb7 tft_mapskin_freljord_avarosa_name
7e1de4b490 tft_mapskin_freljord_frostguard_name
187af05073 tft_mapskin_freljord_winters_claw_name
5897b4abab tft_mapskin_infernal_name
6a1b653906 tft_mapskin_mountain_name
3d67e0a5c9 tft_mapskin_ocean_name
73b18c7145 tft_max_level_text
5dc65416d6 tft_more_traits_button
5e9048eff0 tft_notifications_4_win_streak_bottomline
373632be11 tft_notifications_5_win_streak_bottomline
7c81c263b6 tft_notifications_7_win_streak_bottomline
5c7910fc9b tft_notifications_8_win_streak_bottomline
36f474dc25 tft_notifications_level_4_topline
05a3e1d985 tft_notifications_level_5_topline
70de9e9959 tft_notifications_level_6_topline
5e0862b585 tft_notifications_level_7_topline
5deebf6810 tft_notifications_level_8_topline
7752cd596e tft_notifications_level_9_topline
7873e11fc0 tft_phase_title_arrival
3ab72c1483 tft_phase_title_combat
44238701f0 tft_phase_title_departure
3446dc5f6b tft_phase_title_overtime
0fc5bb91c0 tft_phase_title_shareddraft
3ec5802cf6 tft_phase_title_shopping
5ef806b67a tft_rerollaction_description
484c570c44 tft_rerollaction_title
13e5434af8 tft_rerollaction_title_1key
2787f3b853 tft_rerollaction_title_2key
5a3fb3e2f7 tft_return_to_board_button_label
1ebe0a4ebf tft_return_to_shared_draft_button_label
1b1097edbb tft_shop_action_sell
275ff35860 tft_shop_gold_tooltip_body
7d13ac6c5d tft_shop_gold_tooltip_title
029056db2a tft_shop_lock_locked_tooltip
19a60f405d tft_shop_lock_unlocked_tooltip
648b71566d tft_stage_entity_drake
6ef7c555c6 tft_stage_entity_elder_dragon
694c0b3024 tft_stage_entity_epic_monster
514306ac58 tft_stage_entity_krugs
709e4dca2a tft_stage_entity_minions_1
30a3e5d5fb tft_stage_entity_minions_2
3f28519e30 tft_stage_entity_minions_3
47b1da7292 tft_stage_entity_murk_wolf
3724b41e93 tft_stage_entity_pvp
6874e8c2fc tft_stage_entity_raptor
1726455d32 tft_stage_entity_rift_herald
7e3f7f15f0 tft_stage_entity_shared_draft
5dd2d97518 tft_stageui_title_prefix
274719f504 tft_stat_[attributes]_armor
4f823728a2 tft_stat_[attributes]_attackdamage
20adc8c343 tft_stat_[attributes]_attackrange
67b5e3cdf1 tft_stat_[attributes]_attackspeed
724c77f63b tft_stat_[attributes]_criticalbonus
3c544ce36b tft_stat_[attributes]_criticalstrike
32c0cd88b1 tft_stat_[attributes]_magicresistance
243e6dff5e tft_stat_[attributes]_spellpower
30ad1fed63 tft_stat_spellpower_notapplicable
6f4795a294 tft_trait_combattext_knight
155f458a87 tft_trait_description_alchemist
505149f22f tft_trait_description_assassin
418831b672 tft_trait_description_avatar
676e4b5c26 tft_trait_description_berserker
2e35a2b29e tft_trait_description_blademaster
37d65dca60 tft_trait_description_brawler
447a37912c tft_trait_description_crystal
0827272bf5 tft_trait_description_demon
044432a5e4 tft_trait_description_desert
038244cfeb tft_trait_description_dragon
790779ae48 tft_trait_description_druid
11e317f570 tft_trait_description_electric
2282f6f258 tft_trait_description_elementalist
5c2ce9a003 tft_trait_description_exile
609e4f3427 tft_trait_description_glacial
12d9aa82f5 tft_trait_description_guardian
77c98bf321 tft_trait_description_gunslinger
2db5c2e447 tft_trait_description_hextech
016f334f4f tft_trait_description_hextech2
1704968f61 tft_trait_description_hextech3
6ba32937ef tft_trait_description_imperial
38a2b6770e tft_trait_description_inferno
5240a04143 tft_trait_description_knight
6966300884 tft_trait_description_light
4eeb6814b3 tft_trait_description_mage
3172bf8271 tft_trait_description_mountain
3bfe44104b tft_trait_description_mystic
177660a7f2 tft_trait_description_ninja
43ec8fdf70 tft_trait_description_noble
56edc5543b tft_trait_description_ocean
196a4eb1f7 tft_trait_description_phantom
0b0282d62b tft_trait_description_pirate
69d8719a37 tft_trait_description_poison
146b35c295 tft_trait_description_predator
410d11a70e tft_trait_description_ranger
0cacde5e6d tft_trait_description_robot
1b9138b7e4 tft_trait_description_shadow
4eda3a6470 tft_trait_description_shapeshifter
0cc7d66884 tft_trait_description_sorcerer
68005c727f tft_trait_description_steel
71e8e94f45 tft_trait_description_summoner
1c3a034ba4 tft_trait_description_void
22e05a677d tft_trait_description_void2
400d573b0a tft_trait_description_warden
51e3f29acf tft_trait_description_wild
64c88e4709 tft_trait_description_wind
515cb35e98 tft_trait_description_woodland
283be226d8 tft_trait_description_yordle
330fc5c4fa tft_trait_displayname_alchemist
7b54059e4e tft_trait_displayname_assassin
6d0edc013e tft_trait_displayname_avatar
53130614d5 tft_trait_displayname_berserker
644cf42267 tft_trait_displayname_blademaster
4c38be4a69 tft_trait_displayname_brawler
5969cd4c80 tft_trait_displayname_crystal
75fc73c8eb tft_trait_displayname_demon
4a3ccd61d2 tft_trait_displayname_desert
2262b2eafd tft_trait_displayname_dragon
6db7b62508 tft_trait_displayname_druid
0fb6e47686 tft_trait_displayname_electric
71ebce1a22 tft_trait_displayname_elementalist
2883ef0a5f tft_trait_displayname_exile
3e156ec648 tft_trait_displayname_glacial
1a8b69952a tft_trait_displayname_guardian
73587a381a tft_trait_displayname_gunslinger
66fe66811b tft_trait_displayname_hextech
2280d0c16f tft_trait_displayname_imperial
2387d5342a tft_trait_displayname_inferno
6443da45bd tft_trait_displayname_knight
140f20645f tft_trait_displayname_light
15cfb8a86d tft_trait_displayname_mage
0a0b5c89d9 tft_trait_displayname_metal
5a6eec993a tft_trait_displayname_mountain
7c54ffe1de tft_trait_displayname_mystic
1cc5f51755 tft_trait_displayname_ninja
68c65fc933 tft_trait_displayname_noble
370edbb7e6 tft_trait_displayname_ocean
7b0eb1d7d4 tft_trait_displayname_ooze
4e70dc5a1b tft_trait_displayname_phantom
46480e3813 tft_trait_displayname_pirate
4f6c5ca4d4 tft_trait_displayname_poison
446d26ac0f tft_trait_displayname_predator
75caf2ef64 tft_trait_displayname_ranger
0ea52fc8c6 tft_trait_displayname_robot
2d2e00f409 tft_trait_displayname_shadow
4be8512497 tft_trait_displayname_shapeshifter
50be6a5a66 tft_trait_displayname_sorcerer
29e0ac8249 tft_trait_displayname_steel
123d7b025c tft_trait_displayname_summoner
001727b911 tft_trait_displayname_void
2ffd39408e tft_trait_displayname_warden
047af8fa2d tft_trait_displayname_wild
74384de1d7 tft_trait_displayname_wind
729beb9790 tft_trait_displayname_woodland
5d84168279 tft_trait_displayname_yordle
71a191a688 tft_trait_unitslabel_alchemist
53fbf9a7e9 tft_trait_unitslabel_assassin
18dd0f04fb tft_trait_unitslabel_avatar
6ea128541c tft_trait_unitslabel_berserker
586629807a tft_trait_unitslabel_blademaster
747d4f09b6 tft_trait_unitslabel_crystal
633f9664d5 tft_trait_unitslabel_desert
5911ac5484 tft_trait_unitslabel_druid
13cf6c940e tft_trait_unitslabel_electric
0337041bd0 tft_trait_unitslabel_glacial
14579d72ba tft_trait_unitslabel_inferno
09ae5155c8 tft_trait_unitslabel_light
6cd066a4d6 tft_trait_unitslabel_mage
073dd8ce19 tft_trait_unitslabel_mountain
6b49cda105 tft_trait_unitslabel_mystic
44441ab065 tft_trait_unitslabel_ocean
0deab807da tft_trait_unitslabel_poison
14de8d0ae2 tft_trait_unitslabel_predator
377b7a48cc tft_trait_unitslabel_ranger
6fcd1655da tft_trait_unitslabel_shadow
387e77c725 tft_trait_unitslabel_steel
0fa890fa00 tft_trait_unitslabel_summoner
501a23c8f4 tft_trait_unitslabel_warden
3dc4cfefbb tft_trait_unitslabel_wind
5adc378f26 tft_trait_unitslabel_woodland
1fdf9bfdf4 tft_unbounded_max_streaksize
7bb08c7db6 tft_unit_shop_toggle_label
065041bb5a tft_win_streak_line
1907c5a6cd tft_win_streak_tooltip_body
2c8c977606 tft_win_streak_tooltip_title
3c2ee6731e tft_winstreak_text
66661d927c tips_1
708daf3483 tips_10
5e2152cd6d tips_100
41206061ec tips_11
3b4f92f237 tips_12
63ff381ae6 tips_13
6f25a815d7 tips_14
38324bb7ca tips_15
0c273d523f tips_16
6313b4caf9 tips_17
30bb7a19d4 tips_18
0f50261753 tips_19
30503f9fc0 tips_2
57c740d956 tips_20
221ed9e26c tips_21
5f8b3df7ca tips_22
409c5b61aa tips_23
220b308374 tips_24
624b407430 tips_25
0d81c1b533 tips_26
1cdb81772f tips_27
3fd6e26dd6 tips_28
1a22eca1ca tips_29
2c7687f9c0 tips_3
27664bab5f tips_30
3ed5744508 tips_31
3639c85cf5 tips_32
69528f1683 tips_33
4a4770f424 tips_34
67e2144a27 tips_35
24990996c6 tips_36
750347006d tips_37
4279768993 tips_38
3f4633ade4 tips_39
21a0f28196 tips_4
530eacc2fd tips_40
3aa76bbc11 tips_41
6aa0bd56ac tips_42
2afdef8a6d tips_43
18a6b902ee tips_44
0513277f69 tips_45
4f8ba61738 tips_46
140b09d228 tips_47
1378242d31 tips_48
06f6638df9 tips_49
26a8cdac7b tips_5
7bf32b4bdd tips_50
1214cc2874 tips_51
1800d40ac6 tips_52
0172999b18 tips_53
0085af5e57 tips_54
7d81c8cadb tips_55
096de5273e tips_56
050bfc70e2 tips_57
1d6df8ab79 tips_58
2f604f8d2b tips_59
738ee7600c tips_6
751221c8f0 tips_60
709403a2fc tips_61
5d4070db3b tips_62
3696157675 tips_63
41da294097 tips_64
236211b2a3 tips_65
0a4ab955fe tips_66
4be02ec72f tips_67
3c9a192ddf tips_68
1877da65d6 tips_69
59ee9b755b tips_7
78a1763875 tips_70
14cb9210c3 tips_71
69f18957f6 tips_72
6065290c9e tips_73
4a0d6788dd tips_74
537f108586 tips_75
0d02e7a8cd tips_76
558d5cd4a6 tips_77
5a98bf7826 tips_78
38b77936e2 tips_79
76195cfe03 tips_8
76546484a7 tips_80
6de9ab0167 tips_81
527b9e43a2 tips_82
2ce9c0b8d5 tips_83
4e4a8a8e3c tips_84
51bb22aa86 tips_85
2e3bb442ed tips_86
6d31a6a7c9 tips_87
246b5a3c83 tips_88
3ac2b38698 tips_89
5bc81bf9fe tips_9
4855b4be06 tips_90
75815268b5 tips_91
0c68b59f42 tips_92
7ad08ae7c4 tips_93
445dad0a15 tips_94
3d17993539 tips_95
6452f2d62f tips_96
2ad1fc04c6 tips_97
2ca350a366 tips_98
64a5c1d57d tips_99
2b5bcd2a19 tips_capture_and_hold_1
68c17f02a2 tips_mordekaiser
2c263b3496 tips_mordekaiser_enemy
2fa66037f1 tips_sample
0a72fd0ae6 tips_sample2
1f4b405c54 tips_sample3
75c5981658 tooltip_statsuidata_numberstyle
2422bb1435 tooltip_statsuidata_numberstylebonus
7b9a0658e7 tooltip_statsuidata_numberstylebonuspercent
1fb803b5c6 tooltip_statsuidata_numberstylepercent
3c40accd9c tooltip_statsuidata_numberstyletotalandcoefficient
12efb4f622 tooltip_statsuidata_numberstyletotalandcoefficientpercent
0c0d28590d turtle_caldera_tier1_name
31648b3789 turtle_glamorous_tier1_name
7114ae98ca turtle_jade_tier1_name
4e4e6a7e3d turtle_rosebloom_tier1_name
00adf253a5 turtle_tidepool_tier1_name
449c68b8b2 turtle_yuletide_tier1_name
50b43390de tutorial_arurf_1_title
2c0a6efae0 tutorial_arurf_2_description
3267f376c6 tutorial_arurf_2_title
57a28c919f tutorial_arurf_3_description
0c0d394022 tutorial_arurf_3_title
5d6a246672 tutorial_arurf_4_description
3698c1f697 tutorial_arurf_4_title
4bcf5d228e tutorial_arurf_5_description
57ecfa81e7 tutorial_arurf_5_title
3bd12583ae tutorial_arurf_6_description
2e0aa2ae81 tutorial_arurf_6_title
77cecb8488 tutorial_gamemodex_card_1_description
58f691d7d1 tutorial_gamemodex_card_1_footer
48cc3df6f9 tutorial_gamemodex_card_1_title
